root_id,processed_labels
720575940629872971,"['ITP, ion transport peptide', 'Ion-transport peptide producing cell (ipc-1); Anterior Leucokinin neuron (ALK)']"
720575940629873451,['Retinula axon 1-6; R1-6']
720575940629875971,"['Lamina monopolar 2; L2', 'L2']"
720575940629878531,['Retinula axon 1-6; R1-6']
720575940629878981,['Transmedullary 5c; Tm5c']
720575940629883351,['LHAV1a2']
720575940629883971,"['AOTU016', 'AOTUv1_medial', 'aSP16a']"
720575940629884571,['Tm16; Transmedullary neuron 16; FBbt_00003804']
720575940629884971,"['Transmedullary 8; Tm8', 'Tm8; Transmedullary neuron 8; FBbt_00003796']"
720575940629899011,['Lamina monopolar 4; L4']
720575940629903691,"['BM_InOm', 'SCS_eye_ventral_MSB_11_C']"
720575940629903951,['Tm3; Transmedullary neuron 3; FBbt_00003791']
720575940629905051,['Retinula axon; R1-6']
720575940629910011,['Lobula-Lobula Plate Columnar neuron 1; LLPC1; Lccn2; FBbt_00058227']
720575940629912121,"['s-DN3, small dorsal neuron group 3, s-CPDN3, small central projecting DN3, DN3_A, morphological description in Reinhard et al. 2022 and Sun et al. 2022, FBbt:00052276', 'DN3A']"
720575940629914191,['Retinula axon; R1-6']
720575940629914831,['DM3_lateral']
720575940629915641,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940629916571,['Lamina monopolar 3; L3']
720575940629917471,['JO-F']
720575940629917771,['SLP186']
720575940629918661,['T4b; FBbt_00003733']
720575940629920411,['Retinula axon; R1-6']
720575940629923031,['TmY4; Transmedullary Y neuron 4; FBbt_00003821']
720575940629924091,"['ITP, ion transport peptide', 'Ion-transport peptide producing cell (ipc-1); Anterior Leucokinin neuron (ALK)']"
720575940629925111,['LHl4_anterior']
720575940629929211,['Lobula Columnar neuron 12; LC12; Lcn12; FBbt_00100484']
720575940629930831,['Lamina monopolar 4; L4']
720575940629933561,['T4d; FBbt_00003735']
720575940629938731,['(new type) Lobula Tangential 121_L5b-ML101a.Li105.PVLP104; Lt121_L5b-ML101a.Li105.PVLP104']
720575940629939791,['T4d; FBbt_00003735']
720575940629939971,['Distal medulla 9; Dm9']
720575940629940281,['SIPa1_dorsal']
720575940629940431,"['LC22, lobula columnar neuron LC22 intermediate; (e.g. Panser et al. Curr Biol 2016, Wu et al. eLife 2016)']"
720575940629940791,['T5a; FBbt_00003737']
720575940629941291,['Lobula Columnar neuron 17; LC17; Lcn17; FBbt_00111752']
720575940629941351,['Retinula axon; R1-6']
720575940629942571,['Lamina monopolar 2; L2']
720575940629944131,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940629945091,"['(new type) Lobula Intrinsic 108b_345a6; Li108b_345a6', 'Li_unknown_1']"
720575940629945131,['Lobula Columnar neuron 14b; LC14b; Lcn14b; FBbt_00111749']
720575940629946471,['Retinula axon; R1-6']
720575940629947751,['Retinula axon: R8']
720575940629948431,['T2; FBbt_00003728']
720575940629951191,"['Transmedullary 8; Tm8', 'Tm8; Transmedullary neuron 8; FBbt_00003796', 'Tm8 (putative, Fischbach 1989)']"
720575940629951311,['Lawf2']
720575940629952411,['Tm3; Transmedullary neuron 3; FBbt_00003791']
720575940629952871,['Lobula-Lobula Plate Columnar neuron 1; LLPC1; Lccn2; FBbt_00058227']
720575940629953751,['Lobula Columnar 101_L23456-LC10.LT65.CB0146; LC101_L23456-LC10.LT65.CB0146']
720575940629957391,['Tm3; Transmedullary neuron 3; FBbt_00003791']
720575940629963011,['Lamina monpolar 3; L3']
720575940629964591,['Lobula Columnar neuron 4; LC4; Lcn4; FBbt_00003874']
720575940629965211,['T3; FBbt_00003730']
720575940629967351,['Distal medullary 2b; Dm2b']
720575940629971791,"['Transmedullary neuron 16, Tm16, Tm16, FBbt_00003804(Fischbach & Dittrich, 1989)']"
720575940629974531,"['DMS, dromyosuppressin, Drosophila myosuppressin', 'median neurosecretory cell', 'PI', 'pars intercerebralis', 'ADM09']"
720575940629980931,"['LC12-like, similar to lobula columnar neuron LC12 but more anterior projection; (e.g. Otsuna']"
720575940629982031,['L4 Lamina Monopolar']
720575940629982711,['L3']
720575940629996741,"['Lobula Columnar Neuron LC16, FBbt_00111751']"
720575940629998071,['Lamina monopolar 1; L1']
720575940629998951,['Retinula axon; R1-6']
720575940629999831,"['T4a; FBbt_00003732', 'lobula plate neuron']"
720575940630002791,['Retinula axon; R1-6']
720575940630004791,['Dm10; Distal medullary amacrine neuron 10; FBbt_00110135']
720575940630008571,['LHl1']
720575940630009551,['Mi13; Medullary intrinsic neuron 13; FBbt_00111283']
720575940630011961,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940630012411,['DmDRA1']
720575940630020111,['JO-E']
720575940630020171,['T4d; FBbt_00003735']
720575940630023271,['Retinula axon; R1-6']
720575940630029131,['T4d; FBbt_00003735']
720575940630034231,['IN1 neuron']
720575940630035191,['L4 Lamina Monopolar']
720575940630037071,['Lobula-Lobula Plate Columnar neuron 1; LLPC1; Lccn2; FBbt_00058227']
720575940630037751,['Lamina monopolar 2; L2']
720575940630038351,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940630042011,"['Retinula axon; R7', 'Retinula axon; putative R7']"
720575940630043471,['(new type) Lobula Plate Tangential 106_234-Tlp1.PLP020.LLPC3; Lpt106_234-Tlp1.PLP020.LLPC3']
720575940630045851,['Retinula axon; R1-6']
720575940630046511,"['DM6_lateral', 'pIP13a']"
720575940630050391,['LHPD2a1']
720575940630056011,['Mi2; Medullary intrinsic neuron 2; FBbt_00003777']
720575940630058571,['T4d; FBbt_00003735']
720575940630072311,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940630072911,['Lamina monopolar 2; L2']
720575940630076151,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940630078031,['DNp']
720575940630078711,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940630080071,['JO-EV_1; Catmaid ID: 10837307']
720575940630089271,['T4a; FBbt_00003732']
720575940630093051,"['ALPN, multi_vPN']"
720575940630100471,['T4a; FBbt_00003732']
720575940630105851,"['ORN_VA4; Or85d; FBbt_00067051', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940630105931,"['ORN_VM5d; Or85b; Or98b; FBbt_00007389', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940630107131,"['ORN_VM4; Ir76a; FBbt_00110018', 'smell sensory (olfactory) neurons', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940630118871,['T5b; FBbt_00003738']
720575940630119271,['Dm12; Distal medullary amacrine neuron 12']
720575940630120901,"['LC10 (Wu, 2016)']"
720575940630123351,"['Lamina monopolar 2; L2', 'L2']"
720575940630126161,['ascending_FW_34']
720575940630126391,['T4c; FBbt_00003734']
720575940630127771,['Retinula axon; R1-6']
720575940630130391,"['Mi1; Medullary intrinsic neuron 1; FBbt_00003776', 'Retinula axon 8 R8']"
720575940630132071,['Centrifugal 3; C3']
720575940630132731,['Y3; FBbt_00003914']
720575940630135351,['Mi14; Medullary intrinsic neuron 14; FBbt_00111284']
720575940630137931,['Mi13; Medullary intrinsic neuron 13; FBbt_00111283']
720575940630140491,['T5d; FBbt_00003740']
720575940630141431,"['Tm5__to__hb1222778569', 'Transmedullary 7; Tm7']"
720575940630142521,"['T5c; FBbt_00003739', 'T4c; FBbt_00003734']"
720575940630142991,"['Mi8; Medullary intrinsic neuron 8; FBbt_00003783', 'Medulla Intrinsic Mi9']"
720575940630146971,['Proximal medulla 2; Pm2']
720575940630147781,['T4a; FBbt_00003732']
720575940630149531,['Pm4; Proximal medullary amacrine neuron 4; FBbt_00111282']
720575940630154041,['Lamina monopolar 5; L5']
720575940630154231,['TmY20; Transmedullary Y neuron 20']
720575940630155931,['Lobula columnar 10; Lc10']
720575940630156631,['Transmedullary Y 5a; TmY5a']
720575940630159611,['L2 Lamina Monopolar']
720575940630163281,['sensory neuron (club)']
720575940630164431,['VLPl4_ventral']
720575940630168631,['Mi13; Medullary intrinsic neuron 13; FBbt_00111283']
720575940630172571,['Centrifugal 3; C3; FBbt_00003744']
720575940630176211,"['transmedullary neuron Tm9, FBbt_00003797 (Fischbach and Dittrich 1989)']"
720575940630179781,"['Fan-shaped Body tangential neuron, FB2B_b; name from DOI: 10.7554/eLife.66039']"
720575940630180711,['Mi8; Medullary intrinsic neuron 8; FBbt_00003783']
720575940630183931,['Centrifugal 3; C3; FBbt_00003744']
720575940630186571,"['transmedullary neuron Tm9, Cholinergic, FBbt_00003797']"
720575940630194171,['TmY9; Transmedullary Y neuron 9; FBbt_00003827']
720575940630197701,['Lamina Monopolar L4']
720575940630198011,['Y3; FBbt_00003914']
720575940630201851,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940630203291,['Lobula Plate intrinsic neuron 2-1; LPi2-1']
720575940630210871,['TmY20; Transmedullary Y neuron 20']
720575940630212601,['Tm2: Transmedullary neuron 2; FBbt_00003790']
720575940630213111,['T3; FBbt_00003730']
720575940630216091,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940630219851,"['Lobula Columnar Neuron LC17, FBbt_00111752']"
720575940630220791,['TmY20; Transmedullary Y neuron 20']
720575940630222391,['T4b; FBbt_00003733']
720575940630223771,['Retinula axon; R8']
720575940630234011,['Lamina intrinsic; Lai']
720575940630240311,['Transmedullary Y 11; TmY11']
720575940630243431,['T2a; FBbt_00003729']
720575940630245431,['T4c; FBbt_00003734']
720575940630250711,['Transmedullary 20; Tm20']
720575940630251511,['Distal medullary 2b; Dm2b']
720575940630253671,"['lobula columnar neuron LC21, FBbt_00111756']"
720575940630258391,"['LHAV4g11', 'LHl1']"
720575940630260791,['Lamina monopolar 5; L5']
720575940630266471,['C3']
720575940630268471,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940630268571,['Transmedullary 23; Tm23 (Fischbach and Dittrich 1989)']
720575940630269911,['T3; FBbt_00003730']
720575940630272411,['T4a; FBbt_00003732']
720575940630274151,['Distal medulla 9; Dm9']
720575940630274971,['(new type) Medulla Tangential 144_M7-aMe17a.aMe26.PS134; MT144_M7-aMe17a.aMe26.PS134']
720575940630284791,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940630285051,['Lamina monopolar 5; L5']
720575940630291671,['VLPl4_ventral']
720575940630297591,"['Dm3p', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940630298471,['Mi8; Medullary intrinsic neuron 8; FBbt_00003783']
720575940630305271,['T5c; FBbt_00003739']
720575940630306151,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940630306871,['Tm2: Transmedullary neuron 2; FBbt_00003790']
720575940630310191,['T4b; FBbt_00003733']
720575940630310431,"['AOTUv1_medial', 'aSP16a']"
720575940630314181,['(new type) Transmedullary 100_M68-L5; Tm100_M68-L5']
720575940630317671,['Lamina monopolar 1; L1']
720575940630318331,"['Retinula axon; R1-6', 'Ra, Retinal Axons']"
720575940630318951,"['PAM06, B`2m', 'PAM04; B2']"
720575940630319671,['JO-CL_3; Catmaid ID: 13250568']
720575940630321401,"['T5b; FBbt_00003738', 'T5']"
720575940630325591,['T4a; FBbt_00003732']
720575940630329591,"['T4d; FBbt_00003735', 'T4']"
720575940630333381,['T3; FBbt_00003730']
720575940630333911,['DNg']
720575940630334201,['Tm32; Transmedullary neuron 32']
720575940630337591,['T2a; FBbt_00003729']
720575940630341111,['T2; FBbt_00003728']
720575940630341371,['T5b; FBbt_00003738']
720575940630347831,['Lamina monopolar 5; L5']
720575940630349111,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940630359511,"['Dm3q', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940630369111,"['Dm3v', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940630371831,['ocellar retinula cell']
720575940630373451,['lobula columnar neuron LC10; (e.g. Otsuna']
720575940630373591,['T3; FBbt_00003730']
720575940630376791,['TmY15; Transmedullary Y neuron 15; FBbt_00048246']
720575940630393911,['Tm5Y; Transmedullary neuron 5Y; FBbt_00003831']
720575940630403031,"['descending_FW_166', 'DNg']"
720575940630405111,['medial ocellar retinula cell']
720575940630407751,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940630410321,['DM3_CX']
720575940630411311,['DM2_dorsal']
720575940630419141,['Transmedullary Y 5a; TmY5a']
720575940630420281,"['LPLC1, lobula plate-lobula columnar neuron 1, FBbt_00111762']"
720575940630420311,['Retinula axon; R1-6']
720575940630424121,"['ORN_VC3l', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940630424631,['ocellar retinula cell']
720575940630427961,"['LC11 (e.g. Wu et al. eLife 2016, Klapoetke et al. Neuron 2022)']"
720575940630428151,['Retinula axon; R1-6']
720575940630432311,"['Dm3v', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940630433751,['Y3; FBbt_00003914']
720575940630438651,"['LC10 (Wu, 2016)']"
720575940630438731,['DM6_dorsal']
720575940630439471,"['Type 3 BPN (Bolt Protocerebral Neuron), (Bidaye et al., 2020)', 'new_clone_4', 'BPN-1; We identified and characterized the BPN neurons in our recent publication Bidaye et al 2020, Neuron. We also published a new split-Gal4 driver that specifically targets the BPNs.; We have subdivided the original BPN population into subtypes using both light and EM level anatomy and unbiased clustering into 2 types. We have also created new split-Gal4 lines that target BPN subtypes. We are further subdividing BPN-1 into more sub-types']"
720575940630442711,['Transmedullary Y 5a; TmY5a']
720575940630445911,"['Centrifugal 3; C3; FBbt_00003744', 'C3']"
720575940630446021,"['Tm113b', '(new type) Transmedullary 100_M68-L5; Tm100_M68-L5']"
720575940630448431,"['IB77', 'DM5_dorsal']"
720575940630451141,['JO-F']
720575940630452731,['T5b; FBbt_00003738']
720575940630452951,['Mi14; Medullary intrinsic neuron 14; FBbt_00111284']
720575940630456151,['T5c; FBbt_00003739']
720575940630464471,['Transmedullary 25; Tm25']
720575940630469591,"['(new type) Medulla Tangential Intrinsic 123_37; Mti123_37', 'Mti_unknown_3']"
720575940630469881,['T4d; FBbt_00003735']
720575940630474511,['aSP1a']
720575940630475351,['Lobula Plate intrinsic neuron 3-4; LPi3-4; FBbt_00111289']
720575940630479631,['DM3_CX']
720575940630480581,['AOTUv1_ventral']
720575940630480911,['T3; FBbt_00003730']
720575940630484141,"['T4d; FBbt_00003735', 'lobula plate neuron']"
720575940630484311,['T4a; FBbt_00003732']
720575940630484811,['(new type) Lobula Columnar 128_L56-LPLC1.LC6.Tm24; LC128_L56-LPLC1.LC6.Tm24']
720575940630491191,"['tm21', 'Transmedullary; Tm6']"
720575940630492191,"['DM6_lateral', 'pIP13a, put_PVM05h']"
720575940630492631,['Lamina monopolar 1; L1; FBbt_00003719']
720575940630497231,"['Lamina monopolar 5; L5; FBbt_00003725', 'L5']"
720575940630498811,"['PAM02, B`2a', 'PAM01']"
720575940630499031,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940630499831,['Transmedullary 20; Tm20']
720575940630504991,['DM3_CX']
720575940630507511,['Transmedullary 25; Tm25']
720575940630507991,"['transmedullary neuron Tm9, FBbt_00003797 (Fischbach and Dittrich 1989)']"
720575940630510031,"['Tm4; Transmedullary neuron 4; FBbt_00003792', 'Transmedullary Tm4']"
720575940630512581,"['Y12', 'Y1; FBbt_00003912']"
720575940630514191,"['ORN_VM4; Ir76a; FBbt_00110018', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940630518071,['T5c; FBbt_00003739']
720575940630518851,"['Dm3v', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940630522081,['TmY3; Transmedullary Y neuron 3; FBbt_00003820']
720575940630524631,['T4a; FBbt_00003732']
720575940630524641,['Y3; FBbt_00003914']
720575940630527191,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940630539511,['Lamina monopolar 1; L1']
720575940630545871,['T4c; FBbt_00003734']
720575940630546171,['Centrifugal 3; C3']
720575940630546231,['T4d; FBbt_00003735']
720575940630548751,"['Hyacinth; See Sterne et al., 2021; https://doi.org/10.7554/eLife.71679; See https://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS39890#']"
720575940630548791,['Retinula axon; R7']
720575940630549711,['Tm3; Transmedullary neuron 3; FBbt_00003791']
720575940630549831,['T4c; FBbt_00003734']
720575940630559991,['T5c; FBbt_00003739']
720575940630575611,['DM3_lateral']
720575940630575831,['Lamina monopolar 2; L2']
720575940630579191,['TmY15; Transmedullary Y neuron 15; FBbt_00048246']
720575940630584151,"['lobula columnar neuron LC10; (e.g. Otsuna and Ito J Comp Neurol 2014, Costa et al. Neuron 2016, Wu et al. eLife 2016)']"
720575940630584531,['Retinula axon; R1-6']
720575940630588101,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940630588111,['T4d; FBbt_00003735']
720575940630590521,['Y12']
720575940630592031,"['AL local neuron, ALLN']"
720575940630592761,['TmY3; Transmedullary Y neuron 3; FBbt_00003820']
720575940630600951,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940630602551,"['Retinula axon; R1-6', 'Retinula axon; R']"
720575940630603091,['AMMC-B1']
720575940630614981,['T5b; FBbt_00003738']
720575940630617681,"['Kenyon_cell, KC alpha beta, KC ab']"
720575940630623031,"['T1', 'L4 Lamina Monopolar']"
720575940630638841,['T4c; FBbt_00003734']
720575940630640891,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940630640951,['T2; FBbt_00003728']
720575940630641731,['DM6']
720575940630642861,['Lobula Columnar neuron 9; LC9; Lcn9; FBbt_00100480']
720575940630644281,"['antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)', 'sensory, ALRN, THRN, VP4', 'sensory, VP4']"
720575940630649911,['Y4; FBbt_00003915']
720575940630651991,['T5a; FBbt_00003737']
720575940630653751,['T2; FBbt_00003728']
720575940630655031,"['Lamina monopolar cell 3, L3, FBbt_00003721 (Fischbach & Dittrich, 1989)']"
720575940630656311,"['Transmedullary neuron 20, Tm20, [FBbt_00003808] (Fischbach and Dittrich, 1989 and Neuprint)']"
720575940630658041,['T4b; FBbt_00003733']
720575940630660951,"['JO-B', 'Sensory Neuron']"
720575940630666511,['Y1; FBbt_00003912']
720575940630668871,"['transmedullary neuron Tm9, Cholinergic, FBbt_00003797']"
720575940630672471,['Tm4; Transmedullary neuron 4; FBbt_00003792']
